Genes	Count	nr_ssu	slen	Gene_normalized	sample_id	Phenotype
lsa(E)_1_JX560992_1	10	34187	494	0.0004263286859164332	SRR17656800_unique_run_id	Multiple
ant(3'')-Ia_1_X02340_1	10	87972	323	0.00025338768780778685	SRR17656801_unique_run_id	Aminoglycoside
blaOXA-60d_1_AY664506_1	10	20879	271	0.0012724874602546496	SRR17656790_unique_run_id	Beta-lactam
aac(6')-IIa_1_M29695_1	10	18962	184	0.0020636238151359927	SRR18313623_unique_run_id	Aminoglycoside
tet(Y)_1_EF495198_1	10	34187	391	0.0005386352195465933	SRR17656800_unique_run_id	Tetracycline
OqxB_1_EU370913_1	10	39081	1050	0.00017545975940080492	SRR26541424_unique_run_id	Multiple
catB9_1_AF462019_1	10	97396	209	0.00035370816835958603	SRR17656796_unique_run_id	Amphenicol
aadA4_1_Z50802_1	10	23935	262	0.0011481477347204659	SRR24947116_unique_run_id	Aminoglycoside
ere(D)_1_KP265721_1	10	27099	408	0.0006512070121971073	SRR18313612_unique_run_id	Macrolide
tet(59)_1_KU736878_1	10	22784	400	0.0007900280898876404	SRR18313635_unique_run_id	Tetracycline
mph(E)_1_DQ839391_1	10	22784	294	0.001074868149506994	SRR18313635_unique_run_id	Macrolide
mph(E)_1_DQ839391_1	10	18315	294	0.0013371441942870515	SRR18313633_unique_run_id	Macrolide
blaACT-12_1_JX440355_1	10	70517	381	0.0002679869789593373	SRR17656798_unique_run_id	Beta-lactam
sul1_11_DQ914960_1	10	23075	293	0.0010649351609790007	DRR528612_unique_run_id	Folate pathway antagonist
aadA8_1_AF326210_1	10	23075	263	0.0011864106546267954	DRR528612_unique_run_id	Aminoglycoside
tmexC1_1_MK347425_1	10	18315	387	0.0010158149693033412	SRR18313633_unique_run_id	Tetracycline
aadA24_1_AM711129_1	10	24473	259	0.0011359141829456053	SRR18313634_unique_run_id	Aminoglycoside
aadA4_1_Z50802_1	10	24473	262	0.0011229075319958465	SRR18313634_unique_run_id	Aminoglycoside
aadA2_1_NC_010870_1	10	1577	272	0.016785407885411618	SRR29811076_unique_run_id	Aminoglycoside
qnrS1_1_AB187515_1	10	87972	218	0.00037543221633906036	SRR17656801_unique_run_id	Quinolone
tet(A)_6_AF534183_1	10	19574	424	0.000867535101434132	SRR18313621_unique_run_id	Tetracycline
tet(X3)_1_MK134375_1	10	12853	388	0.0014437641819752458	SRR18313638_unique_run_id	Tetracycline
lnu(F)_3_AJ561197_1	10	32914	273	0.0008012890069157919	SRR18313620_unique_run_id	Lincosamide
aac(6')-IIa_1_M29695_1	10	26209	184	0.0014930151773287304	SRR18313619_unique_run_id	Aminoglycoside
blaOXA-3_1_L07945_1	10	13702	275	0.0019108026698159526	SRR18313639_unique_run_id	Beta-lactam
aadA24_1_AM711129_1	10	2674	259	0.010396121091708227	SRR29811079_unique_run_id	Aminoglycoside
mph(E)_1_DQ839391_1	10	31896	294	0.0007678014772500424	SRR17656807_unique_run_id	Macrolide
tet(34)_1_AB061440_1	10	31896	154	0.001465802820204626	SRR17656807_unique_run_id	Tetracycline
OqxB_1_EU370913_1	10	30177	1050	0.00022723076704585801	SRR17656806_unique_run_id	Multiple
floR_1_AF071555_1	10	31896	404	0.0005587466195829516	SRR17656807_unique_run_id	Amphenicol
blaOXA-392_1_AB901044_1	10	13951	276	0.001869898682656378	SRR18313641_unique_run_id	Beta-lactam
aph(3'')-Ib_1_M28829_1	10	13951	267	0.0019329289753301886	SRR18313641_unique_run_id	Aminoglycoside
tet(G)_3_S52437_1	10	71286	393	0.00025700152466154503	SRR14061758_unique_run_id	Tetracycline
tet(M)_8_X04388_1	10	71286	639	0.00015806197056649014	SRR14061758_unique_run_id	Tetracycline
blaOXA-392_1_AB901044_1	10	22623	276	0.0011531165858524126	SRR18313631_unique_run_id	Beta-lactam
ere(D)_1_KP265721_1	10	22669	408	0.0007784665765375364	SRR18313636_unique_run_id	Macrolide
blaOXA-3_1_L07945_1	10	16786	275	0.0015597413428939699	SRR8369860_unique_run_id	Beta-lactam
msr(E)_1_FR751518_1	10	22623	491	0.0006481877346135762	SRR18313631_unique_run_id	Multiple
aadA10_1_U37105_1	10	22623	277	0.0011489537100912125	SRR18313631_unique_run_id	Aminoglycoside
aadA16_1_EU675686_1	10	71425	281	0.00035873679804986693	SRR17656795_unique_run_id	Aminoglycoside
EstDL136_1_JN242251_1	10	16129	310	0.00144000288000576	ERR3987193_unique_run_id	Amphenicol
blaOXA-7_1_X75562_1	10	28525	266	0.0009489104004533682	SRR18313617_unique_run_id	Beta-lactam
aadA24_1_AM711129_1	10	29851	259	0.0009312662155112994	SRR18313618_unique_run_id	Aminoglycoside
sul1_11_DQ914960_1	10	104385	293	0.00023541101537184888	SRR17656802_unique_run_id	Folate pathway antagonist
aadA2_1_NC_010870_1	10	14141	272	0.001871903559528613	SRR18313640_unique_run_id	Aminoglycoside
blaAER-1_1_U14748_1	10	22276	304	0.0010632164897789453	SRR18313630_unique_run_id	Beta-lactam
aadA2_1_NC_010870_1	10	22276	272	0.0011883007826941155	SRR18313630_unique_run_id	Aminoglycoside
mef(A)_1_AJ971089_1	10	22669	405	0.0007842329956229996	SRR18313636_unique_run_id	Macrolide
mef(A)_4_HG423652_1	10	22669	405	0.0007842329956229996	SRR18313636_unique_run_id	Macrolide
blaOXA-7_1_X75562_1	10	15780	266	0.0017153149032276508	SRR18313643_unique_run_id	Beta-lactam
blaOXA-118_1_AF371964_1	10	33486	266	0.0008083279332536681	SRR17656809_unique_run_id	Beta-lactam
blaAER-1_1_U14748_1	10	33486	304	0.0007072869415969596	SRR17656809_unique_run_id	Beta-lactam
blaVEB-1_1_HM370393_1	10	54405	299	0.0004426112959935379	SRR17656811_unique_run_id	Beta-lactam
cmx_1_U85507_1	10	54405	391	0.0003384674616421172	SRR17656811_unique_run_id	Amphenicol
catB10_1_AJ878850_1	10	27667	210	0.0012392277545709431	SRR15530479_unique_run_id	Amphenicol
blaVEB-1_1_HM370393_1	10	33486	299	0.0007191144824263402	SRR17656809_unique_run_id	Beta-lactam
mef(A)_1_AJ971089_1	10	33486	405	0.0005309018030752486	SRR17656809_unique_run_id	Macrolide
mef(A)_4_HG423652_1	10	54405	405	0.0003267673518569576	SRR17656811_unique_run_id	Macrolide
blaOXA-9_1_KQ089875_1	10	16189	274	0.0016231621633685665	SRR18313624_unique_run_id	Beta-lactam
tet(C)_1_NC_003123_1	10	47327	396	0.00038417432294077757	ERR10466838_unique_run_id	Tetracycline
lnu(B)_1_AJ238249_1	10	58081	267	0.00046428766954479886	ERR10466839_unique_run_id	Lincosamide
aadA2_1_NC_010870_1	10	22226	272	0.001190974005007384	SRR17656792_unique_run_id	Aminoglycoside
ant(3'')-Ia_1_X02340_1	10	22226	323	0.001002925477900955	SRR17656792_unique_run_id	Aminoglycoside
aadA12_1_AY665771_1	10	22226	263	0.0012317297694372945	SRR17656792_unique_run_id	Aminoglycoside
tet(43)_1_GQ244501_1	10	20879	486	0.0007095557648745062	SRR17656790_unique_run_id	Tetracycline
blaOXA-427_1_KX827604_1	10	58081	264	0.0004695636657896261	ERR10466839_unique_run_id	Beta-lactam
tet(E)_1_Y19116_1	10	29851	405	0.0005955504933763618	SRR18313618_unique_run_id	Tetracycline
blaOXA-347_1_ACWG01000053_1	10	29851	274	0.0008802844883847683	SRR18313618_unique_run_id	Beta-lactam
OqxB_1_EU370913_1	10	4231	1050	0.0016206908194617957	SRR29811090_unique_run_id	Multiple
TOprJ4_1_CP091084_1	10	14141	476	0.0010696591768734932	SRR18313640_unique_run_id	Tetracycline
aadA10_1_U37105_1	10	13257	277	0.0019606833961977447	SRR17458621_unique_run_id	Aminoglycoside
tet(H)_1_Y16103_1	10	73430	400	0.0002451314176766989	SRR17656804_unique_run_id	Tetracycline
sul2_7_HM486907_1	10	22824	283	0.001114690506180959	SRR17656805_unique_run_id	Folate pathway antagonist
aadA2_1_NC_010870_1	10	28251	272	0.0009369788055394188	SRR18313613_unique_run_id	Aminoglycoside
blaOXA-3_1_L07945_1	10	28251	275	0.0009267572185698978	SRR18313613_unique_run_id	Beta-lactam
aph(3')-Ib_1_M20305_1	10	28251	271	0.0009404362919067229	SRR18313613_unique_run_id	Aminoglycoside
aph(3'')-Ib_1_M28829_1	10	2830	267	0.009528725135982848	SRR29811080_unique_run_id	Aminoglycoside
tet(C)_1_NC_003123_1	10	66345	396	0.000274049561863263	SRR14061755_unique_run_id	Tetracycline
ere(D)_1_KP265721_1	10	76499	408	0.00023068352296800495	SRR14061757_unique_run_id	Macrolide
tet(M)_8_X04388_1	10	66345	639	0.00016983353129554327	SRR14061755_unique_run_id	Tetracycline
mph(E)_1_DQ839391_1	10	2830	294	0.00865363813369871	SRR29811080_unique_run_id	Macrolide
blaAER-1_1_U14748_1	10	28251	304	0.000838349457587901	SRR18313613_unique_run_id	Beta-lactam
sul1_5_EU780013_1	10	3865	288	0.00646830530401035	SRR29811041_unique_run_id	Folate pathway antagonist
blaOXA-46_1_AF317511_1	10	27099	266	0.0009988438382572172	SRR18313612_unique_run_id	Beta-lactam
catA2_1_X53796_1	10	71425	213	0.000473263099774707	SRR17656795_unique_run_id	Amphenicol
OqxB_1_EU370913_1	10	2727	1050	0.0025145371680025145	SRR29811093_unique_run_id	Multiple
blaCEPH-A3_1_AY112998_1	10	78075	254	0.0003630670085547664	SRR14061752_unique_run_id	Beta-lactam
OqxB_1_EU370913_1	10	2500	1050	0.0027428571428571432	SRR29811054_unique_run_id	Multiple
msr(E)_1_FR751518_1	10	1666	491	0.008801891428669226	SRR29811071_unique_run_id	Multiple
catB1_1_M58472_1	10	32740	209	0.0010522223813546193	SRR15530470_unique_run_id	Amphenicol
blaOXA-60d_1_AY664506_1	10	54405	271	0.0004883423524061543	SRR17656811_unique_run_id	Beta-lactam
ant(3'')-Ia_1_X02340_1	10	47715	323	0.0004671701073420649	ERR10466835_unique_run_id	Aminoglycoside
aadA12_1_AY665771_1	10	24015	263	0.0011399719281912682	SRR18313629_unique_run_id	Aminoglycoside
cmlA1_1_M64556_1	10	75010	419	0.00022908640025403134	SRR17656799_unique_run_id	Amphenicol
tet(E)_1_Y19116_1	10	24015	405	0.0007402780669488977	SRR18313629_unique_run_id	Tetracycline
tet(G)_1_AF133139_1	10	22226	391	0.0008285036556573106	SRR17656792_unique_run_id	Tetracycline
vat(F)_1_AF170730_1	10	2464	221	0.013222072045601458	SRR3401488_unique_run_id	Streptogramin A
aadA24_1_AM711129_1	10	19501	259	0.001425528321584934	SRR18313625_unique_run_id	Aminoglycoside
tetA(P)_1_AB054980_1	10	22226	420	0.0007712974508619248	SRR17656792_unique_run_id	Tetracycline
blaTEM-1A_1_HM749966_1	10	72555	286	0.0003469757449496958	SRR17656794_unique_run_id	Beta-lactam
tmexC1_1_MK347425_1	10	24015	387	0.0007747096049465209	SRR18313629_unique_run_id	Tetracycline
lnu(F)_1_EU118119_1	10	22226	273	0.0011866114628645	SRR17656792_unique_run_id	Lincosamide
blaOXA-280_1_APPZ01000001_1	10	11237	275	0.0023299651314245954	SRR29811086_unique_run_id	Beta-lactam
aph(3')-Ib_1_M20305_1	10	23629	271	0.0011243923010985158	SRR18313616_unique_run_id	Aminoglycoside
blaOXA-9_1_KQ089875_1	10	43172	274	0.0006086670124797026	ERR10466833_unique_run_id	Beta-lactam
lnu(F)_1_EU118119_1	10	22003	273	0.0011986377481991717	DRR528614_unique_run_id	Lincosamide
msr(E)_1_FR751518_1	10	16515	491	0.0008879171129375073	DRR528613_unique_run_id	Multiple
aadA24_1_AM711129_1	10	70517	259	0.0003942202277355503	SRR17656798_unique_run_id	Aminoglycoside
blaCARB-42_1_NG_048745_1	10	97396	283	0.0002612191066683869	SRR17656796_unique_run_id	Beta-lactam
blaOXA-368_1_KT736121_1	10	18315	266	0.0014778962147383198	SRR18313633_unique_run_id	Beta-lactam
blaPAU-1_1_MH053445_1	10	18315	293	0.0013417078263494647	SRR18313633_unique_run_id	Beta-lactam
dfrA15_4_AJ867237_1	10	25084	157	0.0018282519778131466	SRR18313614_unique_run_id	Folate pathway antagonist
mcr-3.1_1_KY924928_1	10	79177	541	0.00016808779842033425	DRR528401_unique_run_id	Polymyxin
ere(A)_2_AF099140_1	10	24473	408	0.0007210827778992935	SRR18313634_unique_run_id	Macrolide
blaADC-25_1_EF016355_1	10	67198	383	0.00027975468932969766	DRR528403_unique_run_id	Beta-lactam
blaOXA-334_1_KF203108_1	10	30853	274	0.0008516958565706323	SRR8369863_unique_run_id	Beta-lactam
blaOXA-334_1_KF203108_1	10	67198	274	0.00039104396355209563	DRR528403_unique_run_id	Beta-lactam
catB3_2_U13880_1	10	24473	210	0.001400960825632913	SRR18313634_unique_run_id	Amphenicol
blaGES-1_1_HQ170511_1	10	24376	287	0.0010291724652911585	SRR18313628_unique_run_id	Beta-lactam
ant(3'')-Ia_1_X02340_1	10	60228	323	0.0003701106075550678	ERR10466836_unique_run_id	Aminoglycoside
aadA24_1_AM711129_1	10	75010	259	0.0003706069563955179	SRR17656799_unique_run_id	Aminoglycoside
ant(3'')-Ia_1_X02340_1	10	54405	323	0.00040972376935624713	SRR17656811_unique_run_id	Aminoglycoside
blaCARB-1_1_AF313471_1	10	54405	288	0.00045951658854884663	SRR17656811_unique_run_id	Beta-lactam
blaCEPH-A3_1_AY112998_1	10	54405	254	0.0005210266830790072	SRR17656811_unique_run_id	Beta-lactam
OqxB_1_EU370913_1	10	2657	1050	0.0025807839131136083	SRR29811068_unique_run_id	Multiple
tet(X)_1_GU014535_1	10	33486	388	0.0005541629645501951	SRR17656809_unique_run_id	Tetracycline
aadA12_1_AY665771_1	10	24656	263	0.0011103352472223113	SRR18313627_unique_run_id	Aminoglycoside
blaVEB-1_1_HM370393_1	9	40174	299	0.0005394593717995616	SRR17656797_unique_run_id	Beta-lactam
blaOXA-9_1_KQ089875_1	9	20705	274	0.0011422185480075514	SRR18313642_unique_run_id	Beta-lactam
blaTEM-1A_1_HM749966_1	9	79177	286	0.0002861606610169956	DRR528401_unique_run_id	Beta-lactam
aac(6')-IIa_1_M29695_1	9	22784	184	0.0015457071323888617	SRR18313635_unique_run_id	Aminoglycoside
tmexC1_1_MK347425_1	9	27470	387	0.00060954445018244	SRR8369862_unique_run_id	Tetracycline
blaACT-5_1_FJ237369_1	9	67198	381	0.00025310089609434854	DRR528403_unique_run_id	Beta-lactam
sul4_1_MG649393_1	9	27470	287	0.0008219292760299801	SRR8369862_unique_run_id	Folate pathway antagonist
qnrB8_1_EU043312_1	9	30853	214	0.0009814401786463454	SRR8369863_unique_run_id	Quinolone
tet(B)_1_AP000342_1	9	79177	401	0.0002040946360370592	DRR528401_unique_run_id	Tetracycline
sul2_7_HM486907_1	9	27470	283	0.0008335466509561988	SRR8369862_unique_run_id	Folate pathway antagonist
blaMOX-6_1_GQ152601_1	9	52971	383	0.000319402315459767	DRR528402_unique_run_id	Beta-lactam
aph(6)-Id_1_M28829_1	9	15891	278	0.0014668272933097736	SRR18313646_unique_run_id	Aminoglycoside
aph(6)-Id_1_M28829_1	9	20879	278	0.0011164017681874424	SRR17656790_unique_run_id	Aminoglycoside
blaVEB-1_1_HM370393_1	9	34187	299	0.0006339322199279137	SRR17656800_unique_run_id	Beta-lactam
aadA13_2_NC010643_1	9	53729	265	0.00045511418765804764	ERR10466840_unique_run_id	Aminoglycoside
aph(3'')-Ib_1_M28829_1	9	18962	267	0.00127991050107311	SRR18313623_unique_run_id	Aminoglycoside
ere(A)_2_AF099140_1	9	17163	408	0.0009253832629013851	SRR18313622_unique_run_id	Macrolide
aadA4_1_Z50802_1	9	17163	262	0.0014410548521517753	SRR18313622_unique_run_id	Aminoglycoside
cmlA1_1_M64556_1	9	87972	419	0.00017579904736449555	SRR17656801_unique_run_id	Amphenicol
dfrA14_5_DQ388123_1	9	87972	160	0.00046037375528577276	SRR17656801_unique_run_id	Folate pathway antagonist
mcr-1.11_1_KY853650_1	9	224532	542	5.324728571961044e-05	SRR26541425_unique_run_id	Polymyxin
tet(G)_3_S52437_1	9	69894	393	0.00023590794085787923	SRR14061759_unique_run_id	Tetracycline
ARR-3_4_FM207631_1	9	87972	180	0.0004092211158095758	SRR17656801_unique_run_id	Rifamycin
blaSPG-1_1_KP109680_1	9	3548	285	0.006408354595620958	SRR29811074_unique_run_id	Beta-lactam
NarA_1_MN590304_1	9	33486	293	0.00066045633863798	SRR17656809_unique_run_id	Ionophores
OqxB_1_EU370913_1	9	33486	1050	0.00018429876878183634	SRR17656809_unique_run_id	Multiple
erm(42)_2_AB601890_1	9	15780	303	0.0013552686067085794	SRR18313643_unique_run_id	Multiple
tmexD1_1_MK347425_1	9	53729	1044	0.00011552227943427456	ERR10466840_unique_run_id	Tetracycline
OqxB_1_EU370913_1	9	3088	1050	0.001998519615099926	SRR29811055_unique_run_id	Multiple
blaPAU-1_1_MH053445_1	9	22803	293	0.0009698741812757707	SRR18313637_unique_run_id	Beta-lactam
blaOXA-209_1_JF268688_1	9	60224	274	0.00039269452438390594	ERR10466837_unique_run_id	Beta-lactam
ere(A)_2_AF099140_1	9	23666	408	0.0006711042398874533	SRR18313626_unique_run_id	Macrolide
blaACT-1_1_U58495_1	9	75010	381	0.00022674142135379325	SRR17656799_unique_run_id	Beta-lactam
tet(G)_1_AF133139_1	9	19501	391	0.0008498482142236525	SRR18313625_unique_run_id	Tetracycline
tet(C)_1_NC_003123_1	9	60224	396	0.0002717128779828036	ERR10466837_unique_run_id	Tetracycline
tet(G)_3_S52437_1	9	20789	393	0.000793138179725846	SRR17656793_unique_run_id	Tetracycline
OqxB_1_EU370913_1	9	20415	1050	0.000302298729925475	SRR26549046_unique_run_id	Multiple
qepA_1_FJ167861_1	9	60228	511	0.00021055020277154247	ERR10466836_unique_run_id	Quinolone
ant(6)-Ia_2_KF421157_1	9	72555	287	0.000311190093205755	SRR17656794_unique_run_id	Aminoglycoside
blaOXA-3_1_L07945_1	9	72555	275	0.00032476929727291525	SRR17656794_unique_run_id	Beta-lactam
aph(3')-Ia_2_EU287476_1	9	72555	271	0.0003295629400370911	SRR17656794_unique_run_id	Aminoglycoside
fosX_1_AP010904_1	9	79359	154	0.0005302224332202029	SRR14061753_unique_run_id	Fosfomycin
catB1_1_M58472_1	9	79359	209	0.0003906902139517284	SRR14061753_unique_run_id	Amphenicol
ant(3'')-Ii-aac(6')-IId_1_AF453998_1	9	25084	463	0.0005579524934449193	SRR18313614_unique_run_id	Aminoglycoside
blaOXA-347_1_ACWG01000053_1	9	25084	274	0.0009428175345437869	SRR18313614_unique_run_id	Beta-lactam
ampH_1_AJ276031_1	9	89166	264	0.0002752781838980614	SRR14061754_unique_run_id	Beta-lactam
ant(6)-Ia_2_KF421157_1	9	73430	287	0.00030748191764324597	SRR17656804_unique_run_id	Aminoglycoside
ampH_1_AJ276031_1	9	79359	264	0.00030929641937845164	SRR14061753_unique_run_id	Beta-lactam
catB3_2_U13880_1	9	25084	210	0.0012301524022142745	SRR18313614_unique_run_id	Amphenicol
mph(F)_1_AM260957_1	9	25084	299	0.000863986637006681	SRR18313614_unique_run_id	Macrolide
catB1_1_M58472_1	9	66345	209	0.0004673266212826169	SRR14061755_unique_run_id	Amphenicol
blaTEM-1A_1_HM749966_1	9	89166	286	0.00025410293898282593	SRR14061754_unique_run_id	Beta-lactam
dfrA3_1_J03306_1	9	89166	162	0.00044860148487091487	SRR14061754_unique_run_id	Folate pathway antagonist
sul1_11_DQ914960_1	9	5805	293	0.003809826176680689	SRR29811085_unique_run_id	Folate pathway antagonist
erm(F)_3_M17808_1	9	25084	266	0.0009711729491165323	SRR18313614_unique_run_id	Multiple
mef(C)_1_AB571865_1	9	5516	407	0.0028863988254851196	SRR29811084_unique_run_id	Macrolide
tet(36)_1_AJ514254_1	9	79359	640	0.00012758477299361132	SRR14061753_unique_run_id	Tetracycline
aadA12_1_AY665771_1	9	18315	263	0.0013452789118188358	SRR18313633_unique_run_id	Aminoglycoside
dfrA3_1_J03306_1	9	73466	162	0.000544469550540386	SRR8369861_unique_run_id	Folate pathway antagonist
erm(F)_3_M17808_1	9	28409	266	0.0008575065034193071	SRR18313615_unique_run_id	Multiple
mph(E)_1_DQ839391_1	9	73430	294	0.0003001609196041211	SRR17656804_unique_run_id	Macrolide
fosA_2_AGDM01000012_1	9	71425	139	0.0006526945052288586	SRR17656795_unique_run_id	Fosfomycin
tet(H)_1_Y16103_1	9	34187	400	0.00047386433439611545	SRR17656800_unique_run_id	Tetracycline
blaOXA-539_1_KY094077_1	9	49816	276	0.0004712995999190063	ERR10466834_unique_run_id	Beta-lactam
erm(B)_18_X66468_1	9	49816	253	0.0005141450180934614	ERR10466834_unique_run_id	Multiple
dldHA2X_1_AL939117_2	9	18193	352	0.0010118776952174413	SRR17331970_unique_run_id	Glycopeptide
mcr-5.1_1_KY807921_1	9	27667	547	0.00042817924243858916	SRR15530479_unique_run_id	Polymyxin
tet(X3)_1_MK134375_1	9	24473	388	0.0006824267939294345	SRR18313634_unique_run_id	Tetracycline
erm(F)_3_M17808_1	9	22276	266	0.0010935941037726296	SRR18313630_unique_run_id	Multiple
blaNPS_1_AY027589_1	9	22276	260	0.0011188308907827673	SRR18313630_unique_run_id	Beta-lactam
catB3_2_U13880_1	9	22276	210	0.0013852191981119975	SRR18313630_unique_run_id	Amphenicol
erm(F)_3_M17808_1	9	15758	266	0.0015459387140271032	SRR24947108_unique_run_id	Multiple
blaOXA-303_1_APSD01000035_1	9	67198	280	0.00034439800504266707	DRR528403_unique_run_id	Beta-lactam
sul1_11_DQ914960_1	9	58081	293	0.00038077927300892545	ERR10466839_unique_run_id	Folate pathway antagonist
catB3_2_U13880_1	9	27667	210	0.001115304979113849	SRR15530479_unique_run_id	Amphenicol
tet(D)_1_AF467077_1	9	63069	394	0.0002607731295504006	DRR528404_unique_run_id	Tetracycline
erm(F)_3_M17808_1	9	43172	266	0.00056427550856201	ERR10466833_unique_run_id	Multiple
blaOXA-368_1_KT736121_1	9	22669	266	0.0010746350635510652	SRR18313636_unique_run_id	Beta-lactam
aadA8_1_AF326210_1	9	2388	263	0.010317748438007528	SRR29811078_unique_run_id	Aminoglycoside
sul4_1_MG649393_1	9	73466	287	0.00030733124455589733	SRR8369861_unique_run_id	Folate pathway antagonist
tet(M)_8_X04388_1	9	73466	639	0.00013803453393981618	SRR8369861_unique_run_id	Tetracycline
EstDL136_1_JN242251_1	9	27470	310	0.0007609474265180784	SRR8369862_unique_run_id	Amphenicol
qnrB4_1_DQ303921_1	9	73466	214	0.00041216853825954455	SRR8369861_unique_run_id	Quinolone
qnrS2_1_DQ485530_1	9	13434	218	0.002212652273500211	SRR17458619_unique_run_id	Quinolone
aadA10_1_U37105_1	9	13434	277	0.0017413653271590105	SRR17458619_unique_run_id	Aminoglycoside
tet(D)_1_AF467077_1	9	71425	394	0.0002302653203726176	SRR17656795_unique_run_id	Tetracycline
imiS_1_Y10415_1	9	73466	255	0.0003458983026962452	SRR8369861_unique_run_id	Beta-lactam
sul1_5_EU780013_1	9	32740	288	0.0006872327428222358	SRR15530470_unique_run_id	Folate pathway antagonist
aadA12_1_AY665771_1	9	59516	263	0.00041398587388201456	SRR17656810_unique_run_id	Aminoglycoside
blaOXA-9_1_KQ089875_1	9	47715	274	0.0004956436138844462	ERR10466835_unique_run_id	Beta-lactam
tet(E)_3_CP000645_1	9	24376	405	0.0006563833278634723	SRR18313628_unique_run_id	Tetracycline
aac(6')-IIa_1_M29695_1	9	24015	184	0.001466474757624311	SRR18313629_unique_run_id	Aminoglycoside
sul2_7_HM486907_1	9	5516	283	0.0041511106783478574	SRR29811084_unique_run_id	Folate pathway antagonist
