run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	experiment_title	experiment_alias	Sampletype	Substrate	Location	Latitude	Longitude	fastq_ftp	sample_title
ERR10466840	SAMEA111547627	ERX9988700	PRJEB52400	1342751	plastisphere metagenome	Illumina NovaSeq 6000 sequencing	LDPE_2	Plastic	LDPE	Downstream_1km_wastewater	52.354944	-1.51425	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/040/ERR10466840/ERR10466840_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/040/ERR10466840/ERR10466840_2.fastq.gz	LDPE_2
SRR29811038	SAMN42397477	SRX25310312	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: PLA_Top_2	PLA_Top_2	Plastic	PLA	Top_2	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/038/SRR29811038/SRR29811038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/038/SRR29811038/SRR29811038_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811039	SAMN42397550	SRX25310311	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: Pondwater_N/A_52	Pondwater_N/A_52	Water	Wastewater	N/A_52	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/039/SRR29811039/SRR29811039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/039/SRR29811039/SRR29811039_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811040	SAMN42397549	SRX25310310	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: Pondwater_N/A_52	Pondwater_N/A_52	Water	Wastewater	N/A_52	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/040/SRR29811040/SRR29811040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/040/SRR29811040/SRR29811040_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811041	SAMN42397548	SRX25310309	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: Pondwater_N/A_52	Pondwater_N/A_52	Water	Wastewater	N/A_52	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/041/SRR29811041/SRR29811041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/041/SRR29811041/SRR29811041_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811042	SAMN42397476	SRX25310308	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: PET_Bottom_2	PET_Bottom_2	Plastic	PET	Bottom_2	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/042/SRR29811042/SRR29811042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/042/SRR29811042/SRR29811042_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811043	SAMN42397547	SRX25310307	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: Glass_Bottom_52	Glass_Bottom_52	Non-plastic	Glass	Bottom_52	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/043/SRR29811043/SRR29811043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/043/SRR29811043/SRR29811043_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811044	SAMN42397546	SRX25310306	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: Glass_Middle_52	Glass_Middle_52	Non-plastic	Glass	Middle_52	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/044/SRR29811044/SRR29811044_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/044/SRR29811044/SRR29811044_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811045	SAMN42397545	SRX25310305	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: OXO_Bottom_52	OXO_Bottom_52	Plastic	OXO	Bottom_52	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/045/SRR29811045/SRR29811045_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/045/SRR29811045/SRR29811045_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811050	SAMN42397518	SRX25310300	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: PET_Bottom_26	PET_Bottom_26	Plastic	PET	Bottom_26	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/050/SRR29811050/SRR29811050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/050/SRR29811050/SRR29811050_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811055	SAMN42397514	SRX25310295	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: PA_Middle_26	PA_Middle_26	Plastic	PA	Middle_26	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/055/SRR29811055/SRR29811055_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/055/SRR29811055/SRR29811055_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811056	SAMN42397513	SRX25310294	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: PA_Top_26	PA_Top_26	Plastic	PA	Top_26	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/056/SRR29811056/SRR29811056_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/056/SRR29811056/SRR29811056_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811058	SAMN42397511	SRX25310292	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: LLDPE_Middle_26	LLDPE_Middle_26	Plastic	LLDPE	Middle_26	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/058/SRR29811058/SRR29811058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/058/SRR29811058/SRR29811058_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811060	SAMN42397509	SRX25310290	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: Pondwater_N/A_6	Pondwater_N/A_6	Water	Wastewater	N/A_6	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/060/SRR29811060/SRR29811060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/060/SRR29811060/SRR29811060_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811063	SAMN42397507	SRX25310287	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: Pondwater_N/A_6	Pondwater_N/A_6	Water	Wastewater	N/A_6	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/063/SRR29811063/SRR29811063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/063/SRR29811063/SRR29811063_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811064	SAMN42397506	SRX25310286	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: Glass_Bottom_6	Glass_Bottom_6	Non-plastic	Glass	Bottom_6	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/064/SRR29811064/SRR29811064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/064/SRR29811064/SRR29811064_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811068	SAMN42397502	SRX25310282	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: OXO_Middle_6	OXO_Middle_6	Plastic	OXO	Middle_6	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/068/SRR29811068/SRR29811068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/068/SRR29811068/SRR29811068_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811072	SAMN42397498	SRX25310278	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: PLA_Top_6	PLA_Top_6	Plastic	PLA	Top_6	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/072/SRR29811072/SRR29811072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/072/SRR29811072/SRR29811072_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811074	SAMN42397497	SRX25310276	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: PET_Bottom_6	PET_Bottom_6	Plastic	PET	Bottom_6	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/074/SRR29811074/SRR29811074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/074/SRR29811074/SRR29811074_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811076	SAMN42397495	SRX25310274	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: PET_Top_6	PET_Top_6	Plastic	PET	Top_6	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/076/SRR29811076/SRR29811076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/076/SRR29811076/SRR29811076_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811081	SAMN42397490	SRX25310269	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: LLDPE_Middle_6	LLDPE_Middle_6	Plastic	LLDPE	Middle_6	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/081/SRR29811081/SRR29811081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/081/SRR29811081/SRR29811081_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811084	SAMN42397470	SRX25310266	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: LLDPE_Bottom_2	LLDPE_Bottom_2	Plastic	LLDPE	Bottom_2	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/084/SRR29811084/SRR29811084_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/084/SRR29811084/SRR29811084_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811090	SAMN42397482	SRX25310260	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: OXO_Bottom_2	OXO_Bottom_2	Plastic	OXO	Bottom_2	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/090/SRR29811090/SRR29811090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/090/SRR29811090/SRR29811090_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811094	SAMN42397544	SRX25310256	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: OXO_Middle_52	OXO_Middle_52	Plastic	OXO	Middle_52	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/094/SRR29811094/SRR29811094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/094/SRR29811094/SRR29811094_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811098	SAMN42397540	SRX25310252	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: PLA_Top_52	PLA_Top_52	Plastic	PLA	Top_52	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/098/SRR29811098/SRR29811098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/098/SRR29811098/SRR29811098_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811099	SAMN42397539	SRX25310251	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: PET_Bottom_52	PET_Bottom_52	Plastic	PET	Bottom_52	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/099/SRR29811099/SRR29811099_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/099/SRR29811099/SRR29811099_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811101	SAMN42397475	SRX25310249	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: PET_Middle_2	PET_Middle_2	Plastic	PET	Middle_2	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/001/SRR29811101/SRR29811101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/001/SRR29811101/SRR29811101_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811102	SAMN42397537	SRX25310248	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: PET_Top_52	PET_Top_52	Plastic	PET	Top_52	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/002/SRR29811102/SRR29811102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/002/SRR29811102/SRR29811102_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811103	SAMN42397536	SRX25310247	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: PA_Bottom_52	PA_Bottom_52	Plastic	PA	Bottom_52	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/003/SRR29811103/SRR29811103_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/003/SRR29811103/SRR29811103_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811107	SAMN42397532	SRX25310243	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: LLDPE_Middle_52	LLDPE_Middle_52	Plastic	LLDPE	Middle_52	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/007/SRR29811107/SRR29811107_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/007/SRR29811107/SRR29811107_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811110	SAMN42397529	SRX25310240	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: Pondwater_N/A_26	Pondwater_N/A_26	Water	Wastewater	N/A_26	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/010/SRR29811110/SRR29811110_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/010/SRR29811110/SRR29811110_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811111	SAMN42397528	SRX25310239	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: Pondwater_N/A_26	Pondwater_N/A_26	Water	Wastewater	N/A_26	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/011/SRR29811111/SRR29811111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/011/SRR29811111/SRR29811111_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811112	SAMN42397474	SRX25310238	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: PET_Top_2	PET_Top_2	Plastic	PET	Top_2	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/012/SRR29811112/SRR29811112_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/012/SRR29811112/SRR29811112_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811119	SAMN42397469	SRX25310231	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: LLDPE_Middle_2	LLDPE_Middle_2	Plastic	LLDPE	Middle_2	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/019/SRR29811119/SRR29811119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/019/SRR29811119/SRR29811119_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811120	SAMN42397468	SRX25310230	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: LLDPE_Top_2	LLDPE_Top_2	Plastic	LLDPE	Top_2	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/020/SRR29811120/SRR29811120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/020/SRR29811120/SRR29811120_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
SRR29811048	SAMN42397520	SRX25310302	PRJNA1134258	1342751	plastisphere metagenome	NextSeq 2000 sequencing: Metagenome of wastwater plastisphere: PLA_Middle_26	PLA_Middle_26	Plastic	PLA	Middle_26	-43.532	172.721888888889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/048/SRR29811048/SRR29811048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR298/048/SRR29811048/SRR29811048_2.fastq.gz	Metagenome or environmental sample from plastisphere metagenome
